:START_ID,:END_ID,:TYPE,count,mode,prop,chance
93fordF350MakeFrontBumper,Base.93fordF350BumperFront0,PRODUCES,1,,,1.0
93fordF350MakeReinforcedFrontBumperB,Base.93fordF350BumperFrontB,PRODUCES,1,,,1.0
93fordF350MakeReinforcedFrontBumperC,Base.93fordF350BumperFrontC,PRODUCES,1,,,1.0
93fordF350MakeCageBullbar,Base.93fordF350BullbarFrontD,PRODUCES,1,,,1.0
93fordF350MakeRearBumper,Base.93fordF350BumperRear0,PRODUCES,1,,,1.0
93fordF350MakeMudflaps,Base.93fordF350Mudflaps2,PRODUCES,1,,,1.0
93fordF350MakeSidesteps,Base.93fordF350SideSteps2,PRODUCES,1,,,1.0
93fordF350CombineSidesteps,Base.93fordF350SideSteps2,PRODUCES,1,,,1.0
93fordF350MakeSidestepsLong,Base.93fordF350SideStepsLong2,PRODUCES,1,,,1.0
93fordF150MakeSidesteps,Base.93fordF150SideSteps2,PRODUCES,1,,,1.0
93fordF150MakeSidestepsLong,Base.93fordF150SideStepsLong2,PRODUCES,1,,,1.0
93fordF350MakeBedCover,Base.93fordF350BedCover2,PRODUCES,1,,,1.0
93fordF350MakeRoofrack,Base.PickupLargeRoofrack2,PRODUCES,1,,,1.0
AssembleLegendaryCap_Grey,LC.Hat_BaseballCap_Legendary_Grey,PRODUCES,1,,,1.0
AssembleLegendaryCap_Green,LC.Hat_BaseballCap_Legendary_Green,PRODUCES,1,,,1.0
AssembleLegendaryCap_Brown,LC.Hat_BaseballCap_Legendary_Brown,PRODUCES,1,,,1.0
AssembleLegendaryCap_Black,LC.Hat_BaseballCap_Legendary_Black,PRODUCES,1,,,1.0
AssembleLegendaryCap_Pink,LC.Hat_BaseballCap_Legendary_Pink,PRODUCES,1,,,1.0
AssembleLegendaryCap_Orange,LC.Hat_BaseballCap_Legendary_Orange,PRODUCES,1,,,1.0
AssembleLegendaryCap_Purple,LC.Hat_BaseballCap_Legendary_Purple,PRODUCES,1,,,1.0
AssembleLegendaryCap_Blue,LC.Hat_BaseballCap_Legendary_Blue,PRODUCES,1,,,1.0
AssembleLegendaryCap_Red,LC.Hat_BaseballCap_Legendary_Red,PRODUCES,1,,,1.0
AssembleLegendaryCap_White,LC.Hat_BaseballCap_Legendary_White,PRODUCES,1,,,1.0
AssembleLegendaryCap_Grey,LC.Hat_BaseballCap_Legendary_Grey,PRODUCES,1,,,1.0
AssembleLegendaryCap_Green,LC.Hat_BaseballCap_Legendary_Green,PRODUCES,1,,,1.0
AssembleLegendaryCap_Brown,LC.Hat_BaseballCap_Legendary_Brown,PRODUCES,1,,,1.0
AssembleLegendaryCap_Black,LC.Hat_BaseballCap_Legendary_Black,PRODUCES,1,,,1.0
AssembleLegendaryCap_Pink,LC.Hat_BaseballCap_Legendary_Pink,PRODUCES,1,,,1.0
AssembleLegendaryCap_Orange,LC.Hat_BaseballCap_Legendary_Orange,PRODUCES,1,,,1.0
AssembleLegendaryCap_Purple,LC.Hat_BaseballCap_Legendary_Purple,PRODUCES,1,,,1.0
AssembleLegendaryCap_Blue,LC.Hat_BaseballCap_Legendary_Blue,PRODUCES,1,,,1.0
AssembleLegendaryCap_Red,LC.Hat_BaseballCap_Legendary_Red,PRODUCES,1,,,1.0
AssembleLegendaryCap_White,LC.Hat_BaseballCap_Legendary_White,PRODUCES,1,,,1.0
AssembleLegendaryCap_Grey,LC.Hat_BaseballCap_Legendary_Grey,PRODUCES,1,,,1.0
AssembleLegendaryCap_Green,LC.Hat_BaseballCap_Legendary_Green,PRODUCES,1,,,1.0
AssembleLegendaryCap_Brown,LC.Hat_BaseballCap_Legendary_Brown,PRODUCES,1,,,1.0
AssembleLegendaryCap_Black,LC.Hat_BaseballCap_Legendary_Black,PRODUCES,1,,,1.0
AssembleLegendaryCap_Pink,LC.Hat_BaseballCap_Legendary_Pink,PRODUCES,1,,,1.0
AssembleLegendaryCap_Orange,LC.Hat_BaseballCap_Legendary_Orange,PRODUCES,1,,,1.0
AssembleLegendaryCap_Purple,LC.Hat_BaseballCap_Legendary_Purple,PRODUCES,1,,,1.0
AssembleLegendaryCap_Blue,LC.Hat_BaseballCap_Legendary_Blue,PRODUCES,1,,,1.0
AssembleLegendaryCap_Red,LC.Hat_BaseballCap_Legendary_Red,PRODUCES,1,,,1.0
AssembleLegendaryCap_White,LC.Hat_BaseballCap_Legendary_White,PRODUCES,1,,,1.0
91nissan240sxMakeTire1,Base.91nissan240sxOEM13,PRODUCES,1,,,1.0
91nissan240sxMakeTire2,Base.91nissan240sxOEM23,PRODUCES,1,,,1.0
91nissan240sxMakeTire3,Base.91nissan240sxG73,PRODUCES,1,,,1.0
91nissan240sxMakeTire4,Base.91nissan240sxGT3,PRODUCES,1,,,1.0
91nissan240sxMakeHood,Base.91nissan240sxEngineDoor3,PRODUCES,1,,,1.0
91nissan240sxMakeFrontDoor,Base.91nissan240sxFrontDoor3,PRODUCES,1,,,1.0
91nissan240sxMakeTrunkLid,Base.91nissan240sxTrunkDoor3,PRODUCES,1,,,1.0
91nissan240sxMakeFrontSeat,Base.91nissan240sxSeatFront3,PRODUCES,1,,,1.0
91nissan240sxMakeRearSeat,Base.91nissan240sxSeatRear3,PRODUCES,1,,,1.0
91nissan240sxMakeFrontWindshield,Base.91nissan240sxWindshield3,PRODUCES,1,,,1.0
91nissan240sxMakeFrontSideWindow,Base.91nissan240sxFrontSideWindow3,PRODUCES,1,,,1.0
91nissan240sxMakeRearSideWindow,Base.91nissan240sxRearSideWindow3,PRODUCES,1,,,1.0
91nissan240sxMakeRearWindshield,Base.91nissan240sxRearWindshield3,PRODUCES,1,,,1.0
91nissan240sxMakeSunroof,Base.91nissan240sxSunroof3,PRODUCES,1,,,1.0
91nissan240sxMakeFrontWindshieldArmor,Base.91nissan240sxWindshieldArmor,PRODUCES,1,,,1.0
91nissan240sxMakeFrontWindowArmor,Base.91nissan240sxFrontWindowArmor,PRODUCES,1,,,1.0
91nissan240sxMakeRearWindowArmor,Base.91nissan240sxRearWindowArmor,PRODUCES,1,,,1.0
91nissan240sxMakeRearWindshieldArmor,Base.91nissan240sxWindshieldRearArmor,PRODUCES,1,,,1.0
91nissan240sxMakeFrontBullbar,Base.91nissan240sxBullbarFrontA,PRODUCES,1,,,1.0
91nissan240sxMakeFrontReinforcedBumper1,Base.91nissan240sxBumperFrontA,PRODUCES,1,,,1.0
91nissan240sxMakeFrontReinforcedBumper2,Base.91nissan240sxBumperFrontB,PRODUCES,1,,,1.0
91nissan240sxMakeSmallModernRoofrack,Base.ModernSmallRoofrack3,PRODUCES,1,,,1.0
93mustangSSPMakeTire,Base.93mustangSSPTire1,PRODUCES,1,,,1.0
93mustangSSPMakeTire2,Base.93mustangSSPTireB1,PRODUCES,1,,,1.0
93mustangGTMakeTire,Base.93mustangGTTire3,PRODUCES,1,,,1.0
93mustangGTMakeTire2,Base.93mustangGTTireB3,PRODUCES,1,,,1.0
93mustangSVTMakeTire,Base.93mustangSVTTire3,PRODUCES,1,,,1.0
93mustangSSPMakeHood,Base.93mustangSSPEngineDoor1,PRODUCES,1,,,1.0
93mustangSVTMakeHood,Base.93mustangSVTEngineDoor3,PRODUCES,1,,,1.0
93mustangSSPMakeFrontDoor,Base.93mustangSSPFrontDoor1,PRODUCES,1,,,1.0
93mustangSSPMakeTrunkLid,Base.93mustangSSPTrunkDoor1,PRODUCES,1,,,1.0
93mustangGTMakeTrunkLid,Base.93mustangTrunkDoor2,PRODUCES,1,,,1.0
93mustangSSPMakeFrontSeat,Base.93mustangSSPSeatFront1,PRODUCES,1,,,1.0
93mustangSSPMakeRearSeat,Base.93mustangSSPSeatRear1,PRODUCES,1,,,1.0
93mustangSSPMakeFrontWindshield,Base.93mustangSSPWindshield1,PRODUCES,1,,,1.0
93mustangSSPMakeFrontSideWindow,Base.93mustangSSPFrontSideWindow1,PRODUCES,1,,,1.0
93mustangSSPMakeRearSideWindow,Base.93mustangSSPRearSideWindow1,PRODUCES,1,,,1.0
93mustangGTMakeRearSideWindow,Base.93mustangRearSideWindow1,PRODUCES,1,,,1.0
93mustangSSPMakeRearWindshield,Base.93mustangSSPRearWindshield1,PRODUCES,1,,,1.0
93mustangSSPMakeFrontWindshieldArmor,Base.93mustangSSPWindshieldArmor,PRODUCES,1,,,1.0
93mustangSSPMakeFrontWindowArmor,Base.93mustangSSPFrontWindowArmor,PRODUCES,1,,,1.0
93mustangSSPMakeRearWindowArmor,Base.93mustangSSPRearWindowArmor,PRODUCES,1,,,1.0
93mustangSSPMakeRearWindshieldArmor,Base.93mustangSSPWindshieldRearArmor,PRODUCES,1,,,1.0
93mustangSSPMakeFrontPushBumper,Base.93mustangSSPBumperFront1,PRODUCES,1,,,1.0
93mustangSSPMakeMudflaps,Base.93mustangMudflaps,PRODUCES,1,,,1.0
MakeBlackPowderCartridges,Base.BlackPowderCartridge,PRODUCES,5,,,1.0
85buickLeSabreMakeHood,Base.85buickLeSabreEngineDoor1,PRODUCES,1,,,1.0
85buickLeSabreMakeTrunkLid,Base.85buickLeSabreTrunkDoor1,PRODUCES,1,,,1.0
85buickLeSabreMakeFrontSeat,Base.85buickLeSabreSeatFront1,PRODUCES,1,,,1.0
85buickLeSabreMakeRearSeat,Base.85buickLeSabreSeatRear1,PRODUCES,1,,,1.0
85buickLeSabreMakeFrontBumper,Base.85buickLeSabreBumperFront0,PRODUCES,1,,,1.0
85buickLeSabreMakeReinforcedFrontBumper,Base.85buickLeSabreBumperFrontA,PRODUCES,1,,,1.0
85buickLeSabreMakeRearBumper,Base.85buickLeSabreBumperRear0,PRODUCES,1,,,1.0
92jeepYJMakeTire,Base.92jeepYJTire2,PRODUCES,1,,,1.0
92jeepYJMakeHood,Base.92jeepYJEngineDoor2,PRODUCES,1,,,1.0
92jeepYJMakeFrontDoor,Base.92jeepYJFrontDoor2,PRODUCES,1,,,1.0
92jeepYJMakeDoorFrame,Base.92jeepYJFrontSideWindowFrame2,PRODUCES,1,,,1.0
92jeepYJMakeWindshieldFrame,Base.92jeepYJWindshieldFrame2,PRODUCES,1,,,1.0
92jeepYJMakeTrunkLid,Base.92jeepYJTrunkDoor2,PRODUCES,1,,,1.0
92jeepYJMakeFrontSeat,Base.92jeepYJSeatFront2,PRODUCES,1,,,1.0
92jeepYJMakeRearSeat,Base.92jeepYJSeatRear2,PRODUCES,1,,,1.0
92jeepYJMakeFrontWindshield,Base.92jeepYJWindshield2,PRODUCES,1,,,1.0
92jeepYJMakeFrontSideWindow,Base.92jeepYJFrontSideWindow2,PRODUCES,1,,,1.0
92jeepYJMakeRearSideWindow,Base.92jeepYJRearSideWindow2,PRODUCES,1,,,1.0
92jeepYJMakeRearWindshield,Base.92jeepYJWindshieldRear2,PRODUCES,1,,,1.0
92jeepYJMakeFrontWindshieldArmor,Base.92jeepYJWindshieldArmor,PRODUCES,1,,,1.0
92jeepYJMakeFrontWindowArmor,Base.92jeepYJFrontWindowArmor,PRODUCES,1,,,1.0
92jeepYJMakeRearWindowArmor,Base.92jeepYJRearWindowArmor,PRODUCES,1,,,1.0
92jeepYJMakeRearWindshieldArmor,Base.92jeepYJWindshieldRearArmor,PRODUCES,1,,,1.0
92jeepYJMakeFrontBumper,Base.92jeepYJBumperFront0,PRODUCES,1,,,1.0
92jeepYJMakeFrontBumper2,Base.92jeepYJBumperFront1,PRODUCES,1,,,1.0
92jeepYJMakeFrontBullbar,Base.92jeepYJBullbarFrontA,PRODUCES,1,,,1.0
92jeepYJMakeRearBumper,Base.92jeepYJBumperRear0,PRODUCES,1,,,1.0
92jeepYJMakeRearBumper2,Base.92jeepYJBumperRear1,PRODUCES,1,,,1.0
92jeepYJMakeRoofrack,Base.92jeepYJRoofrack2,PRODUCES,1,,,1.0
92jeepYJMakeFamilyRollbar,Base.92jeepYJFamilyRollbar2,PRODUCES,1,,,1.0
92jeepYJMakeSportRollbar,Base.92jeepYJSportRollbar2,PRODUCES,1,,,1.0
92jeepYJMakeSoftTop,Base.92jeepYJSoftTop2,PRODUCES,1,,,1.0
92jeepYJMakeHardTop,Base.92jeepYJHardTop2,PRODUCES,1,,,1.0
92jeepYJMakeLightbar,Base.92jeepYJLightbar2,PRODUCES,1,,,1.0
92jeepYJMakeWinch,Base.92jeepYJWinch2,PRODUCES,1,,,1.0
84buickElectraMakeHood,Base.84buickElectraEngineDoor1,PRODUCES,1,,,1.0
84buickElectraMakeTrunkLid,Base.84buickElectraTrunkDoor1,PRODUCES,1,,,1.0
84buickElectraMakeFrontSeat,Base.84buickElectraSeatFront1,PRODUCES,1,,,1.0
84buickElectraMakeRearSeat,Base.84buickElectraSeatRear1,PRODUCES,1,,,1.0
84buickElectraMakeFrontBumper,Base.84buickElectraBumperFront0,PRODUCES,1,,,1.0
84buickElectraMakeReinforcedFrontBumper,Base.84buickElectraBumperFrontA,PRODUCES,1,,,1.0
84buickElectraMakeRearBumper,Base.84buickElectraBumperRear0,PRODUCES,1,,,1.0
OpenJapaneseUmbrella,RandomClothing.JapaneseUmbrellaOpen,PRODUCES,1,,,1.0
CloseJapaneseUmbrella,RandomClothing.JapaneseUmbrellaClosed,PRODUCES,1,,,1.0
SewPowerFumo,RandomClothing.PowerFumoR,PRODUCES,1,,,1.0
SewSparkleFumo,RandomClothing.SparkleFumoR,PRODUCES,1,,,1.0
SewMikuFumo,RandomClothing.MikuFumoR,PRODUCES,1,,,1.0
OpenJapaneseUmbrella,RandomClothing.JapaneseUmbrellaOpen,PRODUCES,1,,,1.0
CloseJapaneseUmbrella,RandomClothing.JapaneseUmbrellaClosed,PRODUCES,1,,,1.0
SewPowerFumo,RandomClothing.PowerFumoR,PRODUCES,1,,,1.0
SewSparkleFumo,RandomClothing.SparkleFumoR,PRODUCES,1,,,1.0
SewMikuFumo,RandomClothing.MikuFumoR,PRODUCES,1,,,1.0
ConvertShirtLumberjackIntoVest,Base.Shirt_LumberjackVest,PRODUCES,1,,,1.0
ConvertShirtLumberjackIntoVest,Base.RippedSheets,PRODUCES,2,,,1.0
ConvertShirtDenimIntoVest,Base.Shirt_DenimVest,PRODUCES,1,,,1.0
ConvertShirtDenimIntoVest,Base.DenimStrips,PRODUCES,2,,,1.0
89volvo200MakeTire0,Base.89volvo200Tire0,PRODUCES,1,,,1.0
89volvo200MakeTire1,Base.89volvo200Tire1,PRODUCES,1,,,1.0
89volvo200MakeTire2,Base.89volvo200Tire2,PRODUCES,1,,,1.0
89volvo240MakeHood,Base.89volvo240EngineDoor1,PRODUCES,1,,,1.0
89volvo242MakeHood,Base.89volvo242EngineDoor1,PRODUCES,1,,,1.0
89volvo200MakeFrontDoor,Base.89volvo240FrontDoor1,PRODUCES,1,,,1.0
89volvo200MakeRearDoor,Base.89volvo240RearDoor1,PRODUCES,1,,,1.0
89volvo240MakeTrunkLid,Base.89volvo240SedanTrunkDoor1,PRODUCES,1,,,1.0
89volvo245MakeTrunkLid,Base.89volvo245WagonTrunkDoor1,PRODUCES,1,,,1.0
89volvo200MakeFrontSeat,Base.89volvo240SeatFront1,PRODUCES,1,,,1.0
89volvo200MakeRearSeat,Base.89volvo240SeatRear1,PRODUCES,1,,,1.0
89volvo200MakeFrontWindshield,Base.89volvo240Windshield1,PRODUCES,1,,,1.0
89volvo200MakeFrontSideWindow,Base.89volvo240FrontSideWindow1,PRODUCES,1,,,1.0
89volvo240MakeRearSideWindow,Base.89volvo240RearSideWindow1,PRODUCES,1,,,1.0
89volvo242MakeRearSideWindow,Base.89volvo242RearSideWindow1,PRODUCES,1,,,1.0
89volvo245MakeBackSideWindow,Base.89volvo245WagonBackSideWindow1,PRODUCES,1,,,1.0
89volvo244MakeBackSideWindow,Base.89volvo244SedanBackSideWindow1,PRODUCES,2,,,1.0
89volvo240MakeRearWindshield,Base.89volvo240SedanRearWindshield1,PRODUCES,1,,,1.0
89volvo245MakeRearWindshield,Base.89volvo245WagonRearWindshield1,PRODUCES,1,,,1.0
89volvo200MakeFrontWindshieldArmor,Base.89volvo240WindshieldArmorM,PRODUCES,1,,,1.0
89volvo200MakeFrontWindowArmor,Base.89volvo240FrontWindowArmorM,PRODUCES,1,,,1.0
89volvo200MakeRearWindowArmor,Base.89volvo240RearWindowArmorM,PRODUCES,1,,,1.0
89volvo245MakeBackWindowArmor,Base.89volvo245WagonBackWindowArmorM,PRODUCES,1,,,1.0
89volvo244MakeBackWindowArmor,Base.89volvo244SedanBackWindowArmorM,PRODUCES,1,,,1.0
89volvo200MakeRearWindshieldArmor,Base.89volvo240WindshieldRearArmorM,PRODUCES,1,,,1.0
89volvo200MakeFrontWindshieldWoodenArmor,Base.89volvo240WindshieldArmorW,PRODUCES,1,,,1.0
89volvo200MakeFrontWindowWoodenArmor,Base.89volvo240FrontWindowArmorW,PRODUCES,1,,,1.0
89volvo200MakeRearWindowWoodenArmor,Base.89volvo240RearWindowArmorW,PRODUCES,1,,,1.0
89volvo245MakeBackWindowWoodenArmor,Base.89volvo245WagonBackWindowArmorW,PRODUCES,1,,,1.0
89volvo244MakeBackWindowWoodenArmor,Base.89volvo244SedanBackWindowArmorW,PRODUCES,2,,,1.0
89volvo200MakeRearWindshieldWoodenArmor,Base.89volvo240WindshieldRearArmorW,PRODUCES,1,,,1.0
89volvo200MakeFrontBullbar,Base.89volvo240BullbarFrontA,PRODUCES,1,,,1.0
89volvo200MakeReinforcedFrontBumper,Base.89volvo240BumperFrontB,PRODUCES,1,,,1.0
89volvo200MakeWoodReinforcedFrontBumper,Base.89volvo240BumperFront0A,PRODUCES,1,,,1.0
89volvo200MakeWoodReinforcedFrontBumperWlights,Base.89volvo240BumperFrontLA,PRODUCES,1,,,1.0
89volvo240MakeRoofrack,Base.89volvo240Roofrack1,PRODUCES,1,,,1.0
89volvo245MakeRoofrack,Base.89volvo245WagonRoofrack1,PRODUCES,1,,,1.0
89volvo200MakeMudflaps,Base.89volvo240Mudflaps1,PRODUCES,1,,,1.0
AssembleLegendaryBackpack_Grey,LB.Bag_LegendaryBackpack,PRODUCES,1,,,1.0
AssembleLegendaryBackpack_Pink,LB.Bag_LegendaryBackpack_Pink,PRODUCES,1,,,1.0
AssembleLegendaryBackpack_Black,LB.Bag_LegendaryBackpack_Black,PRODUCES,1,,,1.0
AssembleLegendaryBackpack_Green,LB.Bag_LegendaryBackpack_Green,PRODUCES,1,,,1.0
AssembleLegendaryBackpack_Brown,LB.Bag_LegendaryBackpack_Brown,PRODUCES,1,,,1.0
AssembleLegendaryBackpack_Orange,LB.Bag_LegendaryBackpack_Orange,PRODUCES,1,,,1.0
AssembleLegendaryBackpack_Purple,LB.Bag_LegendaryBackpack_Purple,PRODUCES,1,,,1.0
AssembleLegendaryBackpack_Blue,LB.Bag_LegendaryBackpack_Blue,PRODUCES,1,,,1.0
AssembleLegendaryBackpack_Red,LB.Bag_LegendaryBackpack_Red,PRODUCES,1,,,1.0
AssembleLegendaryBackpack_White,LB.Bag_LegendaryBackpack_White,PRODUCES,1,,,1.0
AssembleLegendaryBackpack_Grey,LB.Bag_LegendaryBackpack,PRODUCES,1,,,1.0
AssembleLegendaryBackpack_Pink,LB.Bag_LegendaryBackpack_Pink,PRODUCES,1,,,1.0
AssembleLegendaryBackpack_Black,LB.Bag_LegendaryBackpack_Black,PRODUCES,1,,,1.0
AssembleLegendaryBackpack_Green,LB.Bag_LegendaryBackpack_Green,PRODUCES,1,,,1.0
AssembleLegendaryBackpack_Brown,LB.Bag_LegendaryBackpack_Brown,PRODUCES,1,,,1.0
AssembleLegendaryBackpack_Orange,LB.Bag_LegendaryBackpack_Orange,PRODUCES,1,,,1.0
AssembleLegendaryBackpack_Purple,LB.Bag_LegendaryBackpack_Purple,PRODUCES,1,,,1.0
AssembleLegendaryBackpack_Blue,LB.Bag_LegendaryBackpack_Blue,PRODUCES,1,,,1.0
AssembleLegendaryBackpack_Red,LB.Bag_LegendaryBackpack_Red,PRODUCES,1,,,1.0
AssembleLegendaryBackpack_White,LB.Bag_LegendaryBackpack_White,PRODUCES,1,,,1.0
AssembleLegendaryBackpack_Grey,LB.Bag_LegendaryBackpack,PRODUCES,1,,,1.0
AssembleLegendaryBackpack_Pink,LB.Bag_LegendaryBackpack_Pink,PRODUCES,1,,,1.0
AssembleLegendaryBackpack_Black,LB.Bag_LegendaryBackpack_Black,PRODUCES,1,,,1.0
AssembleLegendaryBackpack_Green,LB.Bag_LegendaryBackpack_Green,PRODUCES,1,,,1.0
AssembleLegendaryBackpack_Brown,LB.Bag_LegendaryBackpack_Brown,PRODUCES,1,,,1.0
AssembleLegendaryBackpack_Orange,LB.Bag_LegendaryBackpack_Orange,PRODUCES,1,,,1.0
AssembleLegendaryBackpack_Purple,LB.Bag_LegendaryBackpack_Purple,PRODUCES,1,,,1.0
AssembleLegendaryBackpack_Blue,LB.Bag_LegendaryBackpack_Blue,PRODUCES,1,,,1.0
AssembleLegendaryBackpack_Red,LB.Bag_LegendaryBackpack_Red,PRODUCES,1,,,1.0
AssembleLegendaryBackpack_White,LB.Bag_LegendaryBackpack_White,PRODUCES,1,,,1.0
CraftWoodchipsBag,STA_BetterHutches.WoodchipsBag,PRODUCES,1,,,1.0
CraftM9Sheath,ALICE.M9BayonetSheath,PRODUCES,1,,,1.0
Add2CanteenPouches,ALICE.AliceVest2P2CTight,PRODUCES,1,,,1.0
Add2AmmoPouches,ALICE.AliceVest4P2CTight,PRODUCES,1,,,1.0
AddCanteenAndHolster,ALICE.AliceVest2P1C1HTight,PRODUCES,1,,,1.0
AddCanteenAndEtoolPouches,ALICE.AliceVest2P1C1ETight,PRODUCES,1,,,1.0
Add2AmmoPouches2,ALICE.AliceVest4P1C1ETight,PRODUCES,1,,,1.0
Add2AmmoPouches3,ALICE.AliceVest4PTight,PRODUCES,1,,,1.0
Add2CanteenPouches2,ALICE.AliceVest4P2CTight,PRODUCES,1,,,1.0
AddCanteenAndEtoolPouches2,ALICE.AliceVest4P1C1ETight,PRODUCES,1,,,1.0
AddCanteenAndHolster2,ALICE.AliceVest4P1C1HTight,PRODUCES,1,,,1.0
TurnIntoBase,ALICE.AliceVest2PTight,PRODUCES,1,,,1.0
CraftM9Sheath,ALICE.M9BayonetSheath,PRODUCES,1,,,1.0
Add2CanteenPouches,ALICE.AliceVest2P2CTight,PRODUCES,1,,,1.0
Add2AmmoPouches,ALICE.AliceVest4P2CTight,PRODUCES,1,,,1.0
AddCanteenAndEtoolPouches,ALICE.AliceVest2P1C1ETight,PRODUCES,1,,,1.0
Add2AmmoPouches2,ALICE.AliceVest4P1C1ETight,PRODUCES,1,,,1.0
Add2AmmoPouches3,ALICE.AliceVest4PTight,PRODUCES,1,,,1.0
Add2CanteenPouches2,ALICE.AliceVest4P2CTight,PRODUCES,1,,,1.0
AddCanteenAndEtoolPouches2,ALICE.AliceVest4P1C1ETight,PRODUCES,1,,,1.0
TurnIntoBase,ALICE.AliceVest2PTight,PRODUCES,1,,,1.0
CraftM9Sheath,ALICE.M9BayonetSheath,PRODUCES,1,,,1.0
Add2CanteenPouches,ALICE.AliceVest2P2CTight,PRODUCES,1,,,1.0
Add2AmmoPouches,ALICE.AliceVest4P2CTight,PRODUCES,1,,,1.0
AddCanteenAndHolster,ALICE.AliceVest2P1C1HTight,PRODUCES,1,,,1.0
AddCanteenAndEtoolPouches,ALICE.AliceVest2P1C1ETight,PRODUCES,1,,,1.0
Add2AmmoPouches2,ALICE.AliceVest4P1C1ETight,PRODUCES,1,,,1.0
Add2AmmoPouches3,ALICE.AliceVest4PTight,PRODUCES,1,,,1.0
Add2CanteenPouches2,ALICE.AliceVest4P2CTight,PRODUCES,1,,,1.0
AddCanteenAndEtoolPouches2,ALICE.AliceVest4P1C1ETight,PRODUCES,1,,,1.0
AddCanteenAndHolster2,ALICE.AliceVest4P1C1HTight,PRODUCES,1,,,1.0
TurnIntoBase,ALICE.AliceVest2PTight,PRODUCES,1,,,1.0
CraftM9Sheath,ALICE.M9BayonetSheath,PRODUCES,1,,,1.0
Add2CanteenPouches,ALICE.AliceVest2P2CTight,PRODUCES,1,,,1.0
Add2AmmoPouches,ALICE.AliceVest4P2CTight,PRODUCES,1,,,1.0
AddCanteenAndEtoolPouches,ALICE.AliceVest2P1C1ETight,PRODUCES,1,,,1.0
Add2AmmoPouches2,ALICE.AliceVest4P1C1ETight,PRODUCES,1,,,1.0
Add2AmmoPouches3,ALICE.AliceVest4PTight,PRODUCES,1,,,1.0
Add2CanteenPouches2,ALICE.AliceVest4P2CTight,PRODUCES,1,,,1.0
AddCanteenAndEtoolPouches2,ALICE.AliceVest4P1C1ETight,PRODUCES,1,,,1.0
TurnIntoBase,ALICE.AliceVest2PTight,PRODUCES,1,,,1.0
MakeWoodenBatDisplayMount,Tikitown.Bat_Mount_Wood,PRODUCES,1,,,1.0
MakeGlassBatDisplayCover,Tikitown.Bat_Mount_Glass,PRODUCES,1,,,1.0
MountSpecialBat,Tikitown.Special_Bat_Mounted,PRODUCES,1,,,1.0
RemoveSpecialBat,Tikitown.Bat_Mount_Glass,PRODUCES,1,,,1.0
RemoveSpecialBat,Tikitown.Bat_Mount_Wood,PRODUCES,1,,,1.0
RemoveSpecialBat,Tikitown.Titanium_Baseball_Bat,PRODUCES,1,,,1.0
FillPlushShelf,Tikitown.PlushDisplayCase,PRODUCES,1,,,1.0
CraftPlushShelf,Tikitown.PlushDisplayCaseOnly,PRODUCES,1,,,1.0
OpenPocketPalsCan,Base.mapper:plushCanSorts,PRODUCES,1,,,1.0
Craft_Industrial_Filter,TikitownPower.IndustrialFilter,PRODUCES,1,,,1.0
Forge_Powerplant_Pump_Blade,TikitownPower.PumpBlades,PRODUCES,1,,,1.0
Forge_Powerplant_Check_Valve,TikitownPower.PumpCheckValve,PRODUCES,1,,,1.0
Forge_Powerplant_Discharge_Nozzle,TikitownPower.PumpDisch,PRODUCES,1,,,1.0
Forge_Powerplant_Suction_Nozzle,TikitownPower.PumpSuction,PRODUCES,1,,,1.0
Forge_Powerplant_Impeller,TikitownPower.PumpImpeller,PRODUCES,1,,,1.0
Forge_Powerplant_Seals,TikitownPower.PumpSeals,PRODUCES,1,,,1.0
Assemble_Powerplant_Rotor,TikitownPower.TurbineRotor,PRODUCES,1,,,1.0
Assemble_Powerplant_Stator,TikitownPower.TurbineStator,PRODUCES,1,,,1.0
Slake_Lime,Base.mapper:TTPbucketList,PRODUCES,1,,,1.0
Cook_Lard_Soap_Base,Base.mapper:GreasePotMapper,PRODUCES,1,,,1.0
Store_Industrial_Grease,TikitownPower.IndustrialGrease,PRODUCES,1,,,1.0
Store_Industrial_Grease,Base.mapper:SourcePotMapper,PRODUCES,1,,,1.0
Mix_Corrosion_Inhibitor,Base.mapper:TTPbowlList,PRODUCES,1,,,1.0
Mix_Coolant_Base,Base.mapper:CoolantPotMapper,PRODUCES,1,,,1.0
Store_Antifreeze,TikitownPower.IndustrialAntifreeze,PRODUCES,1,,,1.0
Store_Antifreeze,Base.mapper:SourcePotMapper,PRODUCES,1,,,1.0
Cond_Store_Antifreeze,TikitownPower.IndustrialAntifreeze,PRODUCES,1,,,1.0
Cond_Store_Antifreeze,Base.mapper:SourcePotMapper,PRODUCES,1,,,1.0
Combine_Fats_Oil,Base.mapper:TTPbucketList,PRODUCES,1,,,1.0
Clarify_Fats_Oil,Base.mapper:TTPSourceList,PRODUCES,1,,,1.0
Store_Oil,TikitownPower.IndustrialOil,PRODUCES,1,,,1.0
Store_Oil,Base.mapper:SourcePotMapper,PRODUCES,1,,,1.0
Craft_Turbine_Control_Sys,TikitownPower.TurbineControlSystem,PRODUCES,1,,,1.0
Craft_Furnace_Control_Sys,TikitownPower.FurnControl,PRODUCES,1,,,1.0
CraftTurbineBlades,TikitownPower.TurbineBlades,PRODUCES,1,,,1.0
